ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,ano,mes,dia,Address
39871680.0,3,3,4.0,-27.12488,-48.60818,2022.0,9.0,5.0,Meia Praia
53143021.0,3,2,0.0,-27.132,-48.597,2022.0,9.0,5.0,Meia Praia
30951044.0,1,2,4.0,-27.08707,-48.61631,2022.0,9.0,5.0,Meia Praia
53445765.0,2,2,2.0,-27.13171,-48.60112,2022.0,9.0,5.0,Morretes
5.5920366280242797e+17,3,3,3.0,-27.12942,-48.59842,2022.0,10.0,24.0,Centro
23023313.0,2,2,2.0,-27.116,-48.609,2022.0,10.0,24.0,Meia Praia
46098049.0,2,3,6.0,-27.09271,-48.61276,2022.0,10.0,24.0,Morretes
31511990.0,2,2,5.0,-27.084,-48.611,2022.0,10.0,24.0,Centro
6.650589278002863e+17,3,3,3.0,-27.121,-48.607,2022.0,10.0,24.0,Meia Praia
6.992349686954876e+17,2,2,2.0,-27.118,-48.613,2022.0,10.0,24.0,Morretes
30771626.0,2,3,3.0,-27.10068,-48.61559,2022.0,10.0,24.0,Meia Praia
52772728.0,3,3,3.0,-27.13986,-48.59497,2022.0,10.0,24.0,Meia Praia
53280294.0,2,2,2.0,-27.138,-48.592,2022.0,10.0,24.0,Meia Praia
54184369.0,2,2,3.0,-27.15402,-48.58122,2022.0,10.0,24.0,Meia Praia
47996620.0,2,3,9.0,-27.15032,-48.57796,2022.0,10.0,24.0,Centro
45328516.0,2,3,3.0,-27.13007,-48.60057,2022.0,10.0,24.0,Meia Praia
42602544.0,2,2,3.0,-27.13203,-48.60184,2022.0,10.0,24.0,Meia Praia
31682871.0,2,2,3.0,-27.09007,-48.61261,2022.0,10.0,24.0,Meia Praia
47741162.0,2,3,6.0,-27.12749,-48.60193,2022.0,10.0,24.0,Centro
53492577.0,2,3,3.0,-27.12664,-48.60426,2022.0,10.0,24.0,Meia Praia
16804726.0,4,3,8.0,-27.12809,-48.60703,2022.0,10.0,24.0,Meia Praia
41426085.0,2,3,5.0,-27.09805,-48.61339,2022.0,10.0,24.0,Meia Praia
45440803.0,2,2,4.0,-27.13863,-48.59424,2022.0,10.0,24.0,Meia Praia
51840903.0,2,2,3.0,-27.13217,-48.60096,2022.0,10.0,24.0,Meia Praia
52903424.0,3,3,3.0,-27.0838,-48.61557,2022.0,10.0,24.0,Meia Praia
41268010.0,2,3,4.0,-27.12393,-48.60593,2022.0,10.0,24.0,Meia Praia
53719507.0,2,2,2.0,-27.13432,-48.60784,2022.0,10.0,24.0,Morretes
7.086552698440827e+17,2,3,7.0,-27.1352,-48.59997,2022.0,10.0,24.0,Meia Praia
52376744.0,1,1,1.0,-27.1252,-48.61831,2022.0,10.0,24.0,Meia Praia
47112687.0,1,1,1.0,-27.15092,-48.59507,2022.0,10.0,24.0,Centro
46854533.0,3,2,3.0,-27.13671,-48.59771,2022.0,10.0,24.0,Morretes
33336758.0,2,2,2.0,-27.13,-48.604,2022.0,10.0,24.0,Meia Praia
41261098.0,2,2,3.0,-27.10393,-48.61478,2022.0,10.0,24.0,Morretes
7.338730828013641e+17,2,2,2.0,-27.1242,-48.61594,2022.0,10.0,24.0,Meia Praia
47471658.0,2,2,2.0,-27.15703,-48.5772,2022.0,10.0,24.0,Centro
7.339227460783889e+17,3,3,4.0,-27.121,-48.606,2022.0,10.0,24.0,Meia Praia
40158005.0,2,3,5.0,-27.09426,-48.61233,2022.0,10.0,24.0,Meia Praia
5.7449275796706336e+17,2,2,2.0,-27.14565,-48.58405,2022.0,10.0,24.0,Meia Praia
15314679.0,3,4,5.0,-27.135,-48.595,2022.0,10.0,24.0,Meia Praia
26570136.0,2,3,2.0,-27.136,-48.595,2022.0,10.0,24.0,Meia Praia
22221493.0,3,4,14.0,-27.132,-48.603,2022.0,10.0,24.0,Meia Praia
41761142.0,2,2,5.0,-27.13587,-48.59345,2022.0,10.0,24.0,Centro
41082173.0,3,3,9.0,-27.14446,-48.58806,2022.0,10.0,24.0,Meia Praia
48109229.0,2,2,3.0,-27.13648,-48.59504,2022.0,10.0,24.0,Centro
3325949.0,2,2,4.0,-27.1,-48.616,2022.0,10.0,24.0,Meia Praia
50052580.0,1,1,1.0,-27.09167,-48.61772,2022.0,10.0,24.0,Morretes
53415208.0,3,3,6.0,-27.15254,-48.57495,2022.0,10.0,24.0,Meia Praia
7.093561608530619e+17,2,3,3.0,-27.1268,-48.605,2022.0,10.0,24.0,Centro
17013895.0,1,2,7.0,-27.12,-48.62,2022.0,10.0,24.0,Centro
41408275.0,1,1,0.0,-27.13613,-48.60259,2022.0,10.0,24.0,Morretes
31101162.0,2,2,3.0,-27.09157,-48.61151,2022.0,10.0,24.0,Morretes
52324280.0,1,4,1.0,-27.13123,-48.62456,2022.0,10.0,24.0,Meia Praia
7.28531681504671e+17,2,2,4.0,-27.108,-48.617,2022.0,10.0,24.0,Meia Praia
6.875597866451475e+17,3,2,3.0,-27.122,-48.618,2022.0,10.0,24.0,Meia Praia
44165747.0,2,2,3.0,-27.13591,-48.59776,2022.0,10.0,24.0,Meia Praia
52798295.0,3,3,8.0,-27.14987,-48.58694,2022.0,10.0,24.0,Morretes
40666404.0,2,2,5.0,-27.08799,-48.61752,2022.0,10.0,24.0,Meia Praia
52826100.0,1,2,3.0,-27.08027,-48.62286,2022.0,10.0,24.0,Centro
29460395.0,1,1,4.0,-27.12105,-48.62564,2022.0,10.0,24.0,Meia Praia
53972959.0,3,3,3.0,-27.12474,-48.60265,2022.0,10.0,24.0,Meia Praia
48600810.0,1,1,2.0,-27.092,-48.614,2022.0,10.0,24.0,Morretes
47260862.0,3,2,5.0,-27.14083,-48.59343,2022.0,10.0,24.0,Centro
6.45112019862188e+17,1,1,2.0,-27.08936,-48.61789,2022.0,10.0,24.0,Morretes
42158045.0,1,1,1.0,-27.09349,-48.61106,2022.0,10.0,24.0,Centro
52627650.0,1,1,1.0,-27.12255,-48.61246,2022.0,10.0,24.0,Meia Praia
22648075.0,2,2,5.0,-27.093,-48.616,2022.0,10.0,24.0,Meia Praia
29296285.0,2,2,3.0,-27.10819,-48.61614,2022.0,10.0,24.0,Meia Praia
40854820.0,3,3,4.0,-27.137,-48.598,2022.0,10.0,24.0,Ilhota
53733977.0,2,2,2.0,-27.13436,-48.60539,2022.0,10.0,24.0,Meia Praia
53164553.0,1,2,4.0,-27.13572,-48.59888,2022.0,10.0,24.0,Meia Praia
52968994.0,1,1,2.0,-27.06166,-48.60012,2022.0,10.0,24.0,Centro
45609917.0,2,3,3.0,-27.13781,-48.59252,2022.0,10.0,24.0,Meia Praia
53445765.0,2,2,2.0,-27.13171,-48.60112,2022.0,10.0,24.0,Meia Praia
6.953878752563667e+17,2,2,2.0,-27.1251,-48.60449,2022.0,9.0,19.0,Meia Praia
5.6665867478046234e+17,2,3,3.0,-27.154,-48.573,2022.0,9.0,19.0,Meia Praia
36632832.0,2,3,5.0,-27.13614,-48.59518,2022.0,9.0,19.0,Meia Praia
5.367670250739323e+17,2,2,2.0,-27.13196,-48.61219,2022.0,9.0,19.0,Meia Praia
31717485.0,1,3,4.0,-27.12976,-48.60752,2022.0,10.0,24.0,Meia Praia
15500038.0,2,3,4.0,-27.141,-48.592,2022.0,10.0,24.0,Meia Praia
41813666.0,4,3,3.0,-27.13163,-48.6004,2022.0,10.0,24.0,Meia Praia
40728859.0,3,3,5.0,-27.12075,-48.60817,2022.0,9.0,19.0,Centro
39176080.0,3,4,6.0,-27.12471,-48.604,2022.0,9.0,19.0,Meia Praia
40616698.0,3,5,8.0,-27.09131,-48.61073,2022.0,9.0,19.0,Meia Praia
53673115.0,2,2,3.0,-27.15724,-48.58049,2022.0,10.0,24.0,Centro
10703351.0,2,3,4.0,-27.15472,-48.56658,2022.0,9.0,19.0,Meia Praia
48379021.0,2,3,3.0,-27.15184,-48.57313,2022.0,10.0,24.0,Meia Praia
42625075.0,2,3,5.0,-27.12602,-48.60214,2022.0,10.0,24.0,Meia Praia
43712530.0,3,3,3.0,-27.14199,-48.59035,2022.0,9.0,19.0,Centro
46373703.0,1,3,5.0,-27.132,-48.601,2022.0,9.0,19.0,Meia Praia
41256200.0,1,2,3.0,-27.09811,-48.62715,2022.0,9.0,19.0,Meia Praia
5.3913044582194586e+17,2,1,2.0,-27.08945,-48.61205,2022.0,9.0,19.0,Meia Praia
49458831.0,4,3,3.0,-27.122,-48.606,2022.0,9.0,19.0,Meia Praia
38638326.0,3,3,4.0,-27.131,-48.605,2022.0,9.0,19.0,Centro
7.092451975149527e+17,2,3,6.0,-27.13729,-48.59424,2022.0,9.0,19.0,Meia Praia
4758094.0,1,1,4.0,-27.09084,-48.60838,2022.0,10.0,24.0,Meia Praia
53965140.0,3,4,5.0,-27.12532,-48.60562,2022.0,10.0,24.0,Meia Praia
41642387.0,1,3,1.0,-27.15651,-48.58945,2022.0,10.0,24.0,Meia Praia
39879303.0,3,3,3.0,-27.131,-48.605,2022.0,9.0,19.0,Centro
52488813.0,1,2,5.0,-27.13755,-48.59512,2022.0,9.0,19.0,Meia Praia
20133665.0,1,1,1.0,-27.13762,-48.59811,2022.0,9.0,19.0,Morretes
16105751.0,2,2,6.0,-27.09861,-48.6165,2022.0,10.0,24.0,Meia Praia
54140718.0,3,3,6.0,-27.135,-48.599,2022.0,10.0,24.0,Meia Praia
51023939.0,2,2,2.0,-27.12288,-48.616,2022.0,10.0,24.0,Meia Praia
16177778.0,3,3,4.0,-27.124,-48.607,2022.0,10.0,24.0,Meia Praia
5.601286782836685e+17,4,3,3.0,-27.1284,-48.60554,2022.0,10.0,24.0,Meia Praia
40154354.0,3,4,9.0,-27.10025,-48.61892,2022.0,9.0,19.0,Meia Praia
37494985.0,3,3,4.0,-27.13876,-48.59011,2022.0,9.0,19.0,Meia Praia
22804067.0,2,3,3.0,-27.15344,-48.57477,2022.0,10.0,24.0,Meia Praia
7.218602406808096e+17,1,2,3.0,-27.138,-48.598,2022.0,10.0,24.0,Centro
51507847.0,2,3,4.0,-27.12661,-48.60526,2022.0,9.0,19.0,Meia Praia
37208458.0,1,1,1.0,-27.09413,-48.61264,2022.0,9.0,19.0,Centro
39715668.0,1,2,3.0,-27.09308,-48.61894,2022.0,9.0,19.0,Meia Praia
47400000.0,3,3,5.0,-27.12692,-48.60572,2022.0,9.0,19.0,Meia Praia
5.578674032419222e+17,1,2,6.0,-27.09494,-48.6164,2022.0,9.0,19.0,Morretes
15941269.0,2,3,3.0,-27.13584,-48.60029,2022.0,9.0,19.0,Meia Praia
53592531.0,1,2,4.0,-27.12502,-48.62327,2022.0,9.0,19.0,Meia Praia
49022689.0,2,3,4.0,-27.148,-48.58,2022.0,9.0,19.0,Meia Praia
40964938.0,1,1,1.0,-27.12544,-48.606,2022.0,9.0,19.0,Morretes
51172833.0,1,1,2.0,-27.13964,-48.595,2022.0,9.0,19.0,Meia Praia
31882500.0,4,3,7.0,-27.122,-48.606,2022.0,9.0,19.0,Meia Praia
7.093561608530619e+17,2,3,3.0,-27.1268,-48.605,2022.0,9.0,19.0,Centro
6.877578206594056e+17,2,2,3.0,-27.118,-48.61,2022.0,9.0,19.0,Meia Praia
13145799.0,2,2,2.0,-27.12972,-48.60748,2022.0,9.0,19.0,Centro
6.042524676867302e+17,3,3,3.0,-27.11883,-48.60799,2022.0,9.0,19.0,Meia Praia
20563444.0,1,1,4.0,-27.10347,-48.61537,2022.0,9.0,19.0,Morretes
16662563.0,3,4,7.0,-27.134,-48.596,2022.0,9.0,19.0,Meia Praia
6.479550051259117e+17,4,3,3.0,-27.12133,-48.60548,2022.0,11.0,21.0,Morretes
40320100.0,2,2,4.0,-27.11,-48.611,2022.0,9.0,19.0,Centro
27910707.0,3,3,3.0,-27.09154,-48.60982,2022.0,11.0,21.0,Centro
46371848.0,1,2,2.0,-27.088,-48.614,2022.0,11.0,21.0,Meia Praia
53936229.0,1,2,5.0,-27.15245,-48.59656,2022.0,9.0,19.0,Meia Praia
47274874.0,3,2,2.0,-27.12479,-48.60567,2022.0,9.0,19.0,Centro
46583889.0,3,2,3.0,-27.1518,-48.58767,2022.0,10.0,24.0,Meia Praia
45650077.0,2,2,2.0,-27.12936,-48.60297,2022.0,9.0,19.0,Meia Praia
39499673.0,1,2,2.0,-27.14633,-48.58541,2022.0,9.0,19.0,Meia Praia
53076658.0,1,3,4.0,-27.0974,-48.62842,2022.0,10.0,24.0,Meia Praia
6.45112019862188e+17,1,1,2.0,-27.08936,-48.61789,2022.0,9.0,19.0,Meia Praia
39721922.0,2,2,2.0,-27.13498,-48.61325,2022.0,9.0,19.0,Centro
39215658.0,4,3,3.0,-27.12555,-48.60656,2022.0,9.0,19.0,Morretes
41396290.0,2,2,1.0,-27.13671,-48.60456,2022.0,10.0,24.0,Meia Praia
52630294.0,3,5,10.0,-27.15524,-48.56686,2022.0,10.0,24.0,Meia Praia
27338096.0,3,3,7.0,-27.09855,-48.61524,2022.0,10.0,24.0,Centro
7.318533503754743e+17,2,2,3.0,-27.119,-48.614,2022.0,10.0,24.0,Meia Praia
53700102.0,3,3,3.0,-27.12891,-48.60123,2022.0,10.0,24.0,Meia Praia
40556586.0,1,1,2.0,-27.15997,-48.56457,2022.0,10.0,24.0,Meia Praia
53273749.0,3,3,4.0,-27.10257,-48.61409,2022.0,10.0,24.0,Meia Praia
53603293.0,2,2,2.0,-27.1319,-48.60748,2022.0,10.0,24.0,Meia Praia
30911045.0,1,2,3.0,-27.15836,-48.5722,2022.0,10.0,24.0,Ilhota
40449599.0,3,3,4.0,-27.124,-48.607,2022.0,10.0,24.0,Meia Praia
41260111.0,3,4,6.0,-27.136,-48.595,2022.0,10.0,24.0,Meia Praia
54004838.0,1,2,3.0,-27.08713,-48.61403,2022.0,10.0,24.0,Meia Praia
21471023.0,3,3,6.0,-27.12895,-48.60304,2022.0,10.0,24.0,Meia Praia
15596961.0,2,3,3.0,-27.12967,-48.59989,2022.0,10.0,24.0,Meia Praia
21610715.0,2,2,2.0,-27.06214,-48.59476,2022.0,10.0,24.0,Centro
14119542.0,3,4,5.0,-27.12666,-48.60419,2022.0,10.0,24.0,Centro
36032020.0,2,3,5.0,-27.117,-48.608,2022.0,10.0,24.0,Morretes
54047391.0,4,3,4.0,-27.13356,-48.597,2022.0,10.0,24.0,Meia Praia
47866298.0,2,2,2.0,-27.13441,-48.59884,2022.0,10.0,24.0,Meia Praia
37747080.0,2,2,4.0,-27.129,-48.602,2022.0,10.0,24.0,Meia Praia
33497482.0,2,2,4.0,-27.097,-48.615,2022.0,10.0,24.0,Meia Praia
22337474.0,1,1,1.0,-27.10203,-48.61412,2022.0,10.0,24.0,Centro
42307031.0,4,4,6.0,-27.11528,-48.60896,2022.0,10.0,24.0,Meia Praia
28929249.0,1,1,1.0,-27.13289,-48.60718,2022.0,10.0,24.0,Meia Praia
51975323.0,3,3,5.0,-27.13677,-48.59734,2022.0,10.0,24.0,Meia Praia
31041645.0,4,3,3.0,-27.13918,-48.59523,2022.0,10.0,24.0,Meia Praia
53605382.0,3,4,5.0,-27.09658,-48.61303,2022.0,10.0,24.0,Meia Praia
6.826785934429612e+17,3,3,8.0,-27.13161,-48.59738,2022.0,10.0,24.0,Meia Praia
47268255.0,2,3,7.0,-27.15418,-48.58638,2022.0,10.0,24.0,Meia Praia
30785010.0,2,2,2.0,-27.135,-48.596,2022.0,10.0,24.0,Meia Praia
6.070933956513391e+17,1,1,1.0,-27.15738,-48.58787,2022.0,10.0,24.0,Meia Praia
35863043.0,2,3,4.0,-27.12951,-48.59994,2022.0,10.0,24.0,Meia Praia
5.6157760491443136e+17,2,3,3.0,-27.12932,-48.60057,2022.0,10.0,24.0,Centro
23263225.0,1,1,1.0,-27.08851,-48.61312,2022.0,9.0,19.0,Meia Praia
31308297.0,1,1,1.0,-27.08965,-48.62167,2022.0,9.0,19.0,Meia Praia
49369605.0,2,3,3.0,-27.14188,-48.59386,2022.0,9.0,19.0,Meia Praia
5.6500704995653536e+17,2,3,3.0,-27.137,-48.59572,2022.0,9.0,19.0,Meia Praia
41011569.0,3,3,3.0,-27.141,-48.59744,2022.0,10.0,24.0,Meia Praia
29927656.0,2,2,3.0,-27.09071,-48.60996,2022.0,10.0,24.0,Centro
9658725.0,2,2,5.0,-27.131,-48.595,2022.0,10.0,24.0,Meia Praia
53402429.0,3,4,6.0,-27.12714,-48.6062,2022.0,10.0,24.0,Meia Praia
46775031.0,2,2,3.0,-27.136,-48.595,2022.0,10.0,24.0,Meia Praia
31481283.0,2,2,4.0,-27.12439,-48.60416,2022.0,9.0,19.0,Morretes
7.144379170711186e+17,1,1,1.0,-27.13947,-48.59937,2022.0,9.0,19.0,Meia Praia
50791003.0,2,1,1.0,-27.05277,-48.59619,2022.0,9.0,19.0,Centro
18506998.0,2,2,3.0,-27.09795,-48.61319,2022.0,9.0,19.0,Meia Praia
39315649.0,2,3,3.0,-27.13188,-48.60045,2022.0,9.0,19.0,Meia Praia
51953428.0,2,2,3.0,-27.1342,-48.59582,2022.0,9.0,19.0,Centro
47370539.0,2,3,4.0,-27.12483,-48.603,2022.0,9.0,19.0,Meia Praia
40749720.0,2,3,3.0,-27.12509,-48.61592,2022.0,9.0,19.0,Meia Praia
41742885.0,4,3,3.0,-27.13333,-48.60608,2022.0,11.0,21.0,Centro
40158005.0,2,3,5.0,-27.09426,-48.61233,2022.0,11.0,21.0,Meia Praia
31878628.0,2,2,2.0,-27.14257,-48.58842,2022.0,11.0,21.0,Meia Praia
37208458.0,1,1,1.0,-27.09413,-48.61264,2022.0,10.0,24.0,Morretes
47505362.0,2,4,6.0,-27.1254,-48.6053,2022.0,10.0,24.0,Morretes
27865733.0,2,3,5.0,-27.10432,-48.61312,2022.0,9.0,19.0,Centro
7.167037795071245e+17,2,2,2.0,-27.125,-48.604,2022.0,10.0,24.0,Morretes
52350730.0,2,3,3.0,-27.12181,-48.60634,2022.0,10.0,24.0,Meia Praia
47078621.0,2,2,2.0,-27.10788,-48.61597,2022.0,10.0,24.0,Centro
7.189525465516073e+17,2,2,8.0,-27.117,-48.612,2022.0,10.0,24.0,Meia Praia
45912139.0,2,3,1.0,-27.1583,-48.57604,2022.0,10.0,24.0,Meia Praia
38210188.0,2,2,2.0,-27.097,-48.615,2022.0,10.0,24.0,Meia Praia
47151739.0,2,2,2.0,-27.1234,-48.61581,2022.0,10.0,24.0,Meia Praia
24285298.0,2,3,4.0,-27.13645,-48.5953,2022.0,10.0,24.0,Centro
7.203839447907608e+17,2,2,5.0,-27.10458,-48.61395,2022.0,10.0,24.0,Meia Praia
5.6500704995653536e+17,2,3,3.0,-27.137,-48.59572,2022.0,10.0,24.0,Meia Praia
44890294.0,2,3,4.0,-27.12901,-48.60069,2022.0,10.0,24.0,Morretes
6.862191216553819e+17,4,6,10.0,-27.13563,-48.59532,2022.0,11.0,21.0,Meia Praia
6.847824486655741e+17,2,3,5.0,-27.12977,-48.60166,2022.0,11.0,21.0,Meia Praia
31682871.0,2,2,3.0,-27.09007,-48.61261,2022.0,11.0,21.0,Meia Praia
53318805.0,3,3,6.0,-27.14175,-48.59679,2022.0,11.0,21.0,Meia Praia
41861626.0,2,3,5.0,-27.15449,-48.56641,2022.0,11.0,21.0,Meia Praia
50561328.0,2,3,4.0,-27.12857,-48.6023,2022.0,11.0,21.0,Meia Praia
38824444.0,1,1,1.0,-27.13265,-48.6194,2022.0,11.0,21.0,Meia Praia
53314692.0,1,1,1.0,-27.09668,-48.61402,2022.0,11.0,21.0,Meia Praia
41111971.0,3,5,5.0,-27.14305,-48.58901,2022.0,11.0,21.0,Meia Praia
38820471.0,2,2,4.0,-27.12544,-48.60492,2022.0,11.0,21.0,Meia Praia
52346232.0,2,3,6.0,-27.12922,-48.59961,2022.0,11.0,21.0,Meia Praia
31427838.0,2,3,3.0,-27.13838,-48.6023,2022.0,11.0,21.0,Meia Praia
23523034.0,2,3,3.0,-27.13412,-48.59853,2022.0,11.0,21.0,Centro
6.666889765388233e+17,3,4,6.0,-27.13818,-48.59317,2022.0,11.0,21.0,Meia Praia
6.70223715850712e+17,1,1,3.0,-27.135,-48.59316,2022.0,11.0,21.0,Morretes
54177663.0,2,3,3.0,-27.13951,-48.59652,2022.0,11.0,21.0,Centro
48150450.0,2,3,6.0,-27.13376,-48.59897,2022.0,11.0,21.0,Morretes
41041896.0,1,3,1.0,-27.15594,-48.58697,2022.0,7.0,18.0,Meia Praia
53957220.0,2,3,4.0,-27.15213,-48.58456,2022.0,11.0,21.0,Centro
7.449906678712672e+17,1,1,1.0,-27.1316,-48.60493,2022.0,11.0,21.0,Meia Praia
7.189525465516073e+17,2,2,8.0,-27.117,-48.612,2022.0,11.0,21.0,Meia Praia
27981528.0,2,3,3.0,-27.08966,-48.61629,2022.0,11.0,21.0,Meia Praia
46471869.0,2,2,2.0,-27.15741,-48.56907,2022.0,11.0,21.0,Meia Praia
47543180.0,1,2,2.0,-27.09401,-48.61756,2022.0,11.0,21.0,Centro
39145712.0,2,3,3.0,-27.11617,-48.60829,2022.0,11.0,21.0,Meia Praia
40306119.0,1,2,2.0,-27.148,-48.584,2022.0,11.0,21.0,Meia Praia
37708447.0,2,3,6.0,-27.14076,-48.59156,2022.0,7.0,18.0,Morretes
5.3913044582194586e+17,2,1,2.0,-27.08945,-48.61205,2022.0,7.0,18.0,Meia Praia
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,7.0,18.0,Meia Praia
53229755.0,3,3,6.0,-27.12902,-48.60037,2022.0,7.0,18.0,Centro
34540951.0,3,3,3.0,-27.1258,-48.60464,2022.0,7.0,18.0,Meia Praia
22374889.0,2,2,2.0,-27.13146,-48.60699,2022.0,7.0,18.0,Ilhota
54197754.0,2,2,3.0,-27.10488,-48.61438,2022.0,11.0,21.0,Meia Praia
31607417.0,3,3,3.0,-27.12619,-48.60583,2022.0,11.0,21.0,Meia Praia
45266833.0,2,2,3.0,-27.13515,-48.59527,2022.0,11.0,21.0,Centro
53611299.0,4,3,3.0,-27.13172,-48.59867,2022.0,11.0,21.0,Canto da Praia
6.645488042949174e+17,3,3,4.0,-27.126,-48.60443,2022.0,7.0,18.0,Meia Praia
45749084.0,2,4,10.0,-27.11479,-48.61463,2022.0,7.0,18.0,Meia Praia
30756202.0,2,2,3.0,-27.13915,-48.59531,2022.0,7.0,18.0,Meia Praia
53794321.0,2,2,2.0,-27.144,-48.589,2022.0,7.0,18.0,Meia Praia
46925976.0,2,2,4.0,-27.10154,-48.61658,2022.0,7.0,18.0,Meia Praia
53239575.0,2,2,5.0,-27.13476,-48.59326,2022.0,7.0,18.0,Meia Praia
39644383.0,3,3,4.0,-27.12655,-48.60376,2022.0,7.0,18.0,Morretes
32766950.0,2,2,4.0,-27.09755,-48.6148,2022.0,7.0,18.0,Meia Praia
16675568.0,1,1,2.0,-27.08927,-48.60591,2022.0,7.0,18.0,Canto da Praia
54323350.0,2,2,4.0,-27.15171,-48.57538,2022.0,7.0,18.0,Meia Praia
29739100.0,2,3,3.0,-27.13667,-48.59442,2022.0,7.0,18.0,Meia Praia
46001198.0,4,3,3.0,-27.13539,-48.60016,2022.0,7.0,18.0,Centro
51904335.0,2,4,7.0,-27.1239,-48.60569,2022.0,11.0,21.0,Meia Praia
45699948.0,2,2,3.0,-27.13314,-48.59542,2022.0,7.0,18.0,Meia Praia
52619435.0,1,2,4.0,-27.09199,-48.61722,2022.0,10.0,3.0,Meia Praia
53936229.0,1,2,5.0,-27.15245,-48.59656,2022.0,11.0,21.0,Meia Praia
41269558.0,1,2,4.0,-27.122,-48.617,2022.0,11.0,21.0,Centro
46866680.0,3,3,3.0,-27.12681,-48.60584,2022.0,7.0,18.0,Centro
53189515.0,3,3,3.0,-27.15049,-48.57679,2022.0,10.0,3.0,Meia Praia
42013117.0,2,2,4.0,-27.12721,-48.60374,2022.0,7.0,18.0,Meia Praia
7.244283665069284e+17,1,4,5.0,-27.15417,-48.5766,2022.0,10.0,3.0,Meia Praia
33497482.0,2,2,4.0,-27.097,-48.615,2022.0,10.0,3.0,Meia Praia
6.949475168252801e+17,2,3,5.0,-27.13,-48.601,2022.0,10.0,3.0,Meia Praia
53547315.0,2,2,2.0,-27.13667,-48.59372,2022.0,10.0,3.0,Morretes
53794321.0,2,2,2.0,-27.144,-48.589,2022.0,10.0,3.0,Meia Praia
54368585.0,1,2,6.0,-27.09633,-48.61575,2022.0,7.0,18.0,Morretes
53587609.0,3,3,0.0,-27.09856,-48.61316,2022.0,7.0,18.0,Centro
39408131.0,1,1,1.0,-27.09577,-48.62122,2022.0,11.0,21.0,Centro
52426754.0,2,3,4.0,-27.12289,-48.60754,2022.0,11.0,21.0,Meia Praia
40910065.0,2,3,5.0,-27.13646,-48.6,2022.0,11.0,21.0,Meia Praia
53722513.0,2,3,4.0,-27.12062,-48.60658,2022.0,11.0,21.0,Meia Praia
7.389972122463181e+17,1,1,1.0,-27.138,-48.598,2022.0,11.0,21.0,Centro
50567595.0,1,1,2.0,-27.05322,-48.59671,2022.0,11.0,21.0,Meia Praia
6.79554534263885e+17,2,2,2.0,-27.121,-48.613,2022.0,10.0,3.0,Meia Praia
41856907.0,3,3,5.0,-27.13269,-48.59861,2022.0,10.0,3.0,Meia Praia
41859251.0,2,3,13.0,-27.11926,-48.60974,2022.0,7.0,18.0,Centro
40560834.0,1,2,6.0,-27.0914,-48.61215,2022.0,7.0,18.0,Ilhota
38450905.0,2,3,3.0,-27.13734,-48.59248,2022.0,7.0,18.0,Meia Praia
53895742.0,1,1,1.0,-27.15708,-48.5641,2022.0,7.0,18.0,Meia Praia
41268010.0,2,3,4.0,-27.12393,-48.60593,2022.0,7.0,18.0,Meia Praia
41084138.0,1,2,2.0,-27.08506,-48.61005,2022.0,7.0,18.0,Meia Praia
52590776.0,2,3,5.0,-27.12294,-48.60797,2022.0,7.0,18.0,Meia Praia
54078098.0,3,3,4.0,-27.102,-48.61457,2022.0,7.0,18.0,Morretes
30343788.0,3,3,6.0,-27.13965,-48.59308,2022.0,7.0,18.0,Meia Praia
44192417.0,2,2,3.0,-27.13028,-48.60069,2022.0,7.0,18.0,Canto da Praia
21688662.0,2,3,3.0,-27.12992,-48.6038,2022.0,7.0,18.0,Centro
30855028.0,2,3,3.0,-27.10211,-48.61466,2022.0,7.0,18.0,Meia Praia
47802450.0,1,2,4.0,-27.05753,-48.60052,2022.0,11.0,21.0,Meia Praia
30105402.0,2,3,3.0,-27.138,-48.595,2022.0,11.0,21.0,Meia Praia
52666674.0,2,3,5.0,-27.15226,-48.57156,2022.0,11.0,21.0,Morretes
53715659.0,3,4,4.0,-27.13712,-48.5934,2022.0,11.0,21.0,Meia Praia
46704215.0,2,2,2.0,-27.1306,-48.60042,2022.0,11.0,21.0,Meia Praia
40342798.0,3,3,3.0,-27.12568,-48.60843,2022.0,11.0,21.0,Meia Praia
24171739.0,2,3,3.0,-27.13,-48.599,2022.0,11.0,21.0,Morretes
41082289.0,3,3,8.0,-27.13137,-48.59889,2022.0,11.0,21.0,Meia Praia
6.877578206594056e+17,2,2,3.0,-27.118,-48.61,2022.0,11.0,21.0,Meia Praia
42735835.0,2,2,7.0,-27.12386,-48.60626,2022.0,11.0,21.0,Meia Praia
5.997569787983692e+17,1,1,2.0,-27.09655,-48.61627,2022.0,11.0,21.0,Meia Praia
7.259231607116168e+17,3,3,3.0,-27.144,-48.588,2022.0,11.0,21.0,Morretes
52965209.0,2,3,4.0,-27.129,-48.607,2022.0,11.0,21.0,Meia Praia
48466066.0,2,3,4.0,-27.15335,-48.57277,2022.0,11.0,21.0,Meia Praia
31972121.0,1,2,3.0,-27.13172,-48.60075,2022.0,11.0,21.0,Meia Praia
5.805893817119731e+17,2,2,3.0,-27.12061,-48.60943,2022.0,11.0,21.0,Meia Praia
